pos	neg	neu	compound	Content	Date	Language	Location	Number of Likes	Number of Retweets	In Reply To	Author Name	Author Description	Author Statuses Count	Author Favourites Count	Author Friends Count	Author Followers Count	Author Listed Count	Author Verified	Longitude	Latitude	Author
0.0	0.0	1.0	0.0	Limbah FABA resmi dikeluarkan dari kategori limbah B3 oleh Presiden Jokowi. Dalam aturan turunan UU Cipta Kerja, limbah yg terbukti secara ilmiah berbahaya bagi kesehatan manusia ini tdk dianggap limbah B3 lagi di aturan kita. Kita akan semakin jarang utk melihat langit biru. https://t.co/Xr4UfoOaa9	2021-03-11 02:03:21	in		4.0	1.0		Rεzzⓐ Pah₤εvⓨ	Sesungguhnya jari telunjuk yg setiap hari mengacung tasyahud #LaIlahaIllallah dalam sholat, tidak akan pernah menuliskan kalimat yg #bathil	3170.0	6702.0	2052.0	2434.0	0.0	False			@_812ez4_P4hl3v1
0.0	0.0	1.0	0.0	"Ketemu Menperin, Keidanren Dan Jetro Acungi Jempol UU Cipta Kerja

@Kemenperin_RI #invest #investing #investors #Japan #Jepang #Jetro #Keidanren #GovernmentAction #RakyatMerdeka #RMid
 https://t.co/nhcWAKRJt0"	2021-03-11 02:01:49	in	ID	0.0	0.0		Rakyat Merdeka	Official Twitter of Rakyat Merdeka | The Political Newsleader | Web: https://t.co/9ixe3692h2| FB: Rakyat Merdeka | IG @rakyatmerdeka1999 | https://t.co/R8IYz8yNwb	41909.0	261.0	207.0	2070.0	11.0	False			@RakyatMerdeka99
0.0	0.0	1.0	0.0	UU Cipta Kerja Membantu UMKM https://t.co/3DMhuiboWY	2021-03-11 02:01:27	in		0.0	0.0		Jawa Pos	Official Twitter Account Jawa Pos The Biggest Newspaper in Indonesia I Baca terus koran Jawa Pos, Klik https://t.co/bb1pKQlZn1	630741.0	272.0	260.0	294314.0	303.0	True			@jawapos
0.0	0.0	1.0	0.0	UU Cipta Kerja Mewajibkan Perusahaan Memberikan Asuransi https://t.co/hJWM7EjhfH	2021-03-11 01:51:38	in		2.0	2.0		Jawa Pos	Official Twitter Account Jawa Pos The Biggest Newspaper in Indonesia I Baca terus koran Jawa Pos, Klik https://t.co/bb1pKQlZn1	630741.0	272.0	260.0	294314.0	303.0	True			@jawapos
0.073	0.0	0.927	0.4404	Hanya kepadaNya RAKYAT berlindung dari segala dampak UU Cipta Kerja, termasuk dari keputusan Presiden yg mengubah limbah tambang batubara menjadi tdk beracun &amp; tdk berbahaya https://t.co/Me482rOMjB	2021-03-11 01:50:59	in	ID	7.0	2.0		InstitutEcosocRights	Riset & pendidikan utk pemajuan hak ekonomi, sosial & budaya. Telpon: 62-21-8304153; email: ecosoc@cbn.net.id	50925.0	37010.0	3392.0	14796.0	27.0	False			@ecosocrights
0.0	0.0	1.0	0.0	Dampak UU Cipta Kerja di Sektor Perkebunan https://t.co/6xzm6KwFz4	2021-03-11 01:27:43	in		0.0	0.0		Fokus Borneo	https://t.co/dt7YBocryR adalah Media Portal Kalimantan, hadir sebagai sarana informasi elektronik memuat beragam berita serta informasi terupdate dan terpercaya. #media	2218.0	28.0	363.0	88.0	0.0	False			@FokusBorneo
0.0	0.0	1.0	0.0	@TrendAsia_Org @FraksiRakyatID @bersihkan_indo @ICEL_indo @GreenpeaceID @enter_nusantara @kanopimedia @AURIGA_ID @walhinasional @jatamnas @IESR UU CIPTA KERJA	2021-03-11 01:19:49	in		0.0	0.0	@TrendAsia_Org	darmadi_bulax's		49182.0	11069.0	377.0	237.0	2.0	False			@darbulax
0.0	0.0	1.0	0.0	"₩○₩ UU Cipta Kerja permudah UMK ajukan pinjaman modal
#IndonesiaMaju #manfaatuuciptakerja
#RakyatBersatuNKRIMaju #uuciptakerja https://t.co/3TJ9EI8h4x"	2021-03-11 01:04:35	in		0.0	0.0		Namaku Boy		943.0	486.0	141.0	137.0	0.0	False			@boy_namaku
0.0	0.0	1.0	0.0	"₩•₩ UU Cipta Kerja meningkatkan kemudahan berusaha di Indonesia
#IndonesiaMaju #manfaatuuciptakerja
#RakyatBersatuNKRIMaju #uuciptakerja https://t.co/R7tvGMf2MS"	2021-03-11 01:04:06	in		0.0	0.0		Namaku Boy		943.0	486.0	141.0	137.0	0.0	False			@boy_namaku
0.0	0.0	1.0	0.0	"UU Cipta Kerja mampu berperan dalam membuka lapangan kerja
#IndonesiaMaju #manfaatuuciptakerja
#RakyatBersatuNKRIMaju #uuciptakerja https://t.co/dmv5b2ZcBu"	2021-03-11 01:03:29	in		0.0	0.0		Namaku Boy		943.0	486.0	141.0	137.0	0.0	False			@boy_namaku
0.0	0.0	1.0	0.0	kemenkominfo Anggap Implementasi UU Cipta Kerja Pasal Migrasi Penyiaran Bisa Dongkrak Pertumbuhan Ekonomi https://t.co/8z8tavOvRC	2021-03-11 00:08:02	in		0.0	0.0		Kompas Ekonomi	Twitter resmi Kompas Ekonomi yang membahas seluruh berita perekonomian baik secara dalam dan luar negeri.	82826.0	8.0	93.0	34823.0	86.0	False			@KompasEkonomi
0.0	0.0	1.0	0.0	Pandemi Covid-19 dapat menjadi contoh pentingnya peran telekomunikasi yang berkualitas pada sektor perekonomian, khususnya ekonomi digital. https://t.co/oaaxA8mela	2021-03-11 00:07:33	in		2.0	1.0		Kompas.com	Jernih Melihat Dunia	1815270.0	132.0	25.0	8100255.0	10430.0	True			@kompascom
0.0	0.0	1.0	0.0	Cipta kerja mulai tebar malapetaka. https://t.co/MOaLSlXLSF	2021-03-10 23:37:17	in		0.0	0.0		AttarArya	nothing to see here.	97520.0	4279.0	245.0	610.0	8.0	False			@attararya
0.0	0.0	1.0	0.0	DPR RI mendorong agar pemerintah dapat segera menyelesaikan pembahasan aturan turunan UU Cipta Kerja. #dampakbaikuuciptakerja https://t.co/IGDcBh7MJO	2021-03-10 21:17:35	in		1.0	0.0		KADRUNGood	"#JalinPersatuan 
#IndonesiaTanpaRasis
#SquadNusantara"	1064.0	2557.0	364.0	250.0	0.0	False			@GoodKadrun
0.109	0.0	0.891	0.4215	Aku cuba habis baik usaha sampai aku blh cipta kerja utk diri aku sendiri. Slow tp ada progress.	2021-03-10 21:15:53	in		0.0	0.0		imanshafie 	"INDEPENDANT
MOVING FORWARD
MAKING MONEY.

💪🏼💪🏼💪🏼"	7424.0	1164.0	158.0	118.0	0.0	False			@beautynatural71
0.0	0.0	1.0	0.0	KPK bekerja sama dengan Kementrian Kelautan dan Perikanan memastikan bahwa regulasi turunan dari UU Cipta Kerja menjaga kelestarian sumber daya kelautan Indonesia. #dampakbaikuuciptakerja https://t.co/oxsDbvr1zw	2021-03-10 21:15:51	in		1.0	0.0		KADRUNGood	"#JalinPersatuan 
#IndonesiaTanpaRasis
#SquadNusantara"	1064.0	2557.0	364.0	250.0	0.0	False			@GoodKadrun
0.0	0.0	1.0	0.0	UU Cipta Kerja mendorong pengembangan industri halal di Indonesia. #dampakbaikuuciptakerja https://t.co/ie7vxAbSUZ	2021-03-10 21:13:06	in		1.0	0.0		KADRUNGood	"#JalinPersatuan 
#IndonesiaTanpaRasis
#SquadNusantara"	1064.0	2557.0	364.0	250.0	0.0	False			@GoodKadrun
0.0	0.0	1.0	0.0	Melalui UU Cipta Kerja UMKM mendapatkan dukungan kemudahan, perlindungan dan pemberdayaan agar semakin berkembang dan bisa membuka lapangan kerja. #dampakbaikuuciptakerja https://t.co/35Rn3UzHHw	2021-03-10 21:10:53	in		1.0	0.0		KADRUNGood	"#JalinPersatuan 
#IndonesiaTanpaRasis
#SquadNusantara"	1064.0	2557.0	364.0	250.0	0.0	False			@GoodKadrun
0.0	0.0	1.0	0.0	@mohmahfudmd Hahaa lucu aja pak disahkan sendiri di cabut sendiri banyak kritikan tapi gak di cabut semua pak contoh unibuslow uud cipta kerja	2021-03-10 20:30:47	in		0.0	0.0	@mohmahfudmd	irwan	capek liat pemimpin memperkaya diri sendiri	923.0	2272.0	57.0	7.0	0.0	False			@IRWAN989frf
0.0	0.0	1.0	0.0	"UU Cipta Kerja hadir sebagai solusi untuk meningkatkan perekonomian nasional disektor perikanan dan kelautan.

#dukunguuciptaker https://t.co/Cu9ySFKEoU"	2021-03-10 20:19:59	in		2.0	0.0		Danty Pelupessy	Mencoba untuk mandiri, Mencoba untuk berdiri sendiri	82.0	94.0	153.0	55.0	0.0	False			@DantyPelupessy
0.0	0.0	1.0	0.0	"@BEMUI_Official Menurut Fakultas Hukum UGM, UU Cipta Kerja

1. Mengabaikan keadilan sosial dan aspek lingkungan
2. Merendahkan keselamatan manusia
3. Memicu disharmonisasi
4. Melahirkan ratusan peraturan turunan yang tidak matang dan tertutup

Lengkapnya bisa dibaca di https://t.co/Np8ZR2ildS https://t.co/fQmYepptEG"	2021-03-10 17:16:13	in		1.0	1.0	@BEMUI_Official	Leonard	Tweets about anti-corruption efforts in Southeast Asia-Pacific (SEAP)	674.0	4491.0	36.0	93.0	1.0	False			@LeonardSEAP
0.0	0.091	0.909	-0.3612	Tadi sore baruuuu bgt, ikut pengarahan ttg KLBI wajib AMDAL/UKL-UPL sama K L H K dalam kaitannya dengan penyesuaian UU Cipta Kerja......... eh...... kok..... https://t.co/aOqS859XeH	2021-03-10 16:49:56	in		0.0	0.0		Busyness at it's finest	My header says it all.	44827.0	5913.0	267.0	222.0	2.0	False			@typingstation
0.073	0.0	0.927	0.5171	@Kuyungipal @utopdiea @fajarDputra @TrendAsia_Org Realistis aja deh mas. Yakin pemerintah bakal ngawasin? Dan kalaupun limbah tsb bisa dimanfaatkan u/ jd nilai ekonomi lebih, yang dapet keuntungannya siapa? Ini kebijakan turunan RUU Cipta Kerja, dibuat benar untuk menciptakan lapangan kerja atau u/ pengusaha? Itu sih poinnya.	2021-03-10 16:49:08	in		3.0	0.0	@Kuyungipal	Aji Said M Iqbal Fajri	Master candidate in International Energy @psiasciencespo | currently growing @adidaya_id | Audere est facere	3983.0	2383.0	331.0	277.0	1.0	False			@ajisaidiqbal
0.0	0.0	1.0	0.0	Singgung UU Cipta Kerja, Guru Besar IPB Ingatkan Kepeduliaan Terhadap Petani | IBF tvOne https://t.co/o8snZyEIy0	2021-03-10 16:32:03	in		9.0	2.0		tvOneNews	"Official Twitter of tvOne | Indonesia's #1 Media in News and Sports |
https://t.co/1bnvGuLoS6"	235507.0	4352.0	50.0	9065624.0	8605.0	True			@tvOneNews
0.0	0.0	1.0	0.0	Singgung UU Cipta Kerja, Guru Besar IPB Ingatkan Kepeduliaan Terhadap Petani | IBF tvOne https://t.co/U6jMbRVikp https://t.co/fvoJKNjE5W	2021-03-10 16:18:04	in		0.0	0.0		Ahmad Nor Maulana Af	Official Account 💯% New's Everyday 📰 Truck & HeavyEquipment🚛 https://t.co/Cq3gxJa9Jy	491256.0	191.0	44.0	3420.0	5.0	False			@AhmadNorMaulana
0.0	0.0	1.0	0.0	UU Cipta Kerja terkait pasal migrasi penyiaran dari teresterial ke digital atau Analog Switch Off (ASO) berpotensi menjadikan jaringan telekomunikasi lebih baik.	2021-03-10 16:00:00	in		0.0	0.0		Telusur.co.id	"PT. Telusur Info Media


| Online Media News Portal 


| Registered and Verified by Dewan Pers


| Aktual | Simpel | Bening"	22208.0	5.0	42.0	336.0	0.0	False			@redaksi_telusur
0.0	0.0	1.0	0.0	Peraturan turunan UU Cipta Kerja membuat perusahaan harus memberi asuransi kesehatan dan jaminan lain kepada pekerja di kapal. #WayV_Kick_Back #LangkahUntukKebaikanRI https://t.co/ixciRzX34f	2021-03-10 15:41:21	in		0.0	0.0		Amalina gracia		70.0	3.0	42.0	6.0	0.0	False			@emmetlet03898
0.0	0.0	1.0	0.0	Selain implementasi UU Cipta Kerja, Joko juga menyebut beberapa tantangan lain yang akan dihadapi industri sawit tahun 2021, antara lain semakin meluasnya kampanye negatif dengan fokus isu-isu deforestasi,,	2021-03-10 15:34:56	in		0.0	0.0	@KanayaAlia	Alia Kanaya		211.0	59.0	27.0	34.0	0.0	False			@KanayaAlia
0.0	0.0	1.0	0.0	Enam PP turunan UU Cipta Kerja yang terkait dengan industri sawit yaitu PP 20/2021 tentang penertiban kawasan dan tanah terlantar, PP 22/2021 tentang perlindungan dan pengelolaan lingkungan hidup,,	2021-03-10 15:34:54	in		0.0	0.0	@KanayaAlia	Alia Kanaya		211.0	59.0	27.0	34.0	0.0	False			@KanayaAlia
0.0	0.0	1.0	0.0	Pengaturan dalam enam Peraturan Pemerintah (PP) yang sudah terbit secara umum menurutnya sudah sesuai dengan tujuan dari diterbitkannya UU Cipta Kerja.	2021-03-10 15:34:53	in		0.0	0.0	@KanayaAlia	Alia Kanaya		211.0	59.0	27.0	34.0	0.0	False			@KanayaAlia
0.0	0.071	0.929	-0.296	Ketua Umum Gapki (Gabungan Pengusaha Kelapa Sawit Indonesia), Joko Supriyono mendukung terbitnya Undang-Undang No. 11 Tahun 2020 tentang Cipta Kerja untuk lebih memberikan kepastian berusaha dan investasi di industri sawit.	2021-03-10 15:34:53	in		0.0	0.0	@KanayaAlia	Alia Kanaya		211.0	59.0	27.0	34.0	0.0	False			@KanayaAlia
0.114	0.0	0.886	0.4019	Yes, besok libur kan enak nih. Hmm btw UU cipta kerja bisa beri kepastian hukum untuk investasi industri sawit lho. Kuy simak	2021-03-10 15:34:52	in		0.0	4.0		Alia Kanaya		211.0	59.0	27.0	34.0	0.0	False			@KanayaAlia
0.0	0.0	1.0	0.0	"UU Cipta Kerja untuk rakyat sejahtera. 
#IkatanCintaEp196 https://t.co/EEst8EXTXA"	2021-03-10 15:26:20	in		3.0	0.0		Kadrunsangar	Panglima Kadrun	183.0	200.0	483.0	27.0	0.0	False			@kadrunsangar
0.0	0.0	1.0	0.0	"UU Cipta Kerja mendorong pengembangan industri halal. 
#WayV_Kick_Back https://t.co/gGuaScpEAH"	2021-03-10 15:25:16	in		3.0	0.0		RockyyGerung	benci pendusta	163.0	145.0	42.0	20.0	0.0	False			@GerungRockyy
0.0	0.0	1.0	0.0	"UU Cipta Kerja menjadi surga bagi pelaku Ekonomi. 
. 
#IkatanCintaEp196 https://t.co/PTIqCO41VN"	2021-03-10 14:59:13	in		3.0	0.0		Kadrussange	perlawanan kadrun	204.0	158.0	74.0	38.0	0.0	False			@kadrussange
0.0	0.0	1.0	0.0	"Regulasi turunan UU cipta kerja jaga sumber daya Kelautan. 
#isramiraj https://t.co/7jp4t3RfBR"	2021-03-10 14:57:53	in		2.0	0.0		Abu Israf	al-jihad	219.0	156.0	60.0	40.0	0.0	False			@AbuIsraf
0.0	0.0	1.0	0.0	Peraturan turunan UU Cipta Kerja membuat perusahaan harus memberi asuransi kesehatan dan jaminan lain kepada pekerja di kapal. #WayV_Kick_Back #LangkahUntukKebaikanRI https://t.co/SuhCJInzbE	2021-03-10 14:44:16	in		0.0	0.0		Martha tilas		83.0	6.0	39.0	8.0	0.0	False			@ephorTeri40742
0.0	0.0	1.0	0.0	Peraturan turunan UU Cipta Kerja membuat perusahaan harus memberi asuransi kesehatan dan jaminan lain kepada pekerja di kapal. #WayV_Kick_Back #LangkahUntukKebaikanRI https://t.co/m1ByuVbBgI	2021-03-10 14:12:04	in		0.0	0.0		Lita Nurulita		85.0	3.0	38.0	7.0	0.0	False			@BrunoChavez008
0.0	0.0	1.0	0.0	"Uu cipta kerja
#uuciptakerja https://t.co/dzMI8rrI38"	2021-03-10 13:26:36	in		2.0	1.0		Rellyk	anda	370.0	296.0	77.0	64.0	0.0	False			@Rellyk7
0.0	0.0	1.0	0.0	"Uu cipta kerja
#uuciptakerja https://t.co/0D89CrSvPG"	2021-03-10 13:26:30	in		2.0	1.0		Rellyk	anda	370.0	296.0	77.0	64.0	0.0	False			@Rellyk7
0.0	0.0	1.0	0.0	"Uu cipta kerja
#uuciptakerja https://t.co/faH1FwIZc0"	2021-03-10 13:26:26	in		2.0	1.0		Rellyk	anda	370.0	296.0	77.0	64.0	0.0	False			@Rellyk7
0.0	0.0	1.0	0.0	"Uu cipta kerja
#uuciptakerja https://t.co/0ONi5fr3L7"	2021-03-10 13:26:21	in		2.0	1.0		Rellyk	anda	370.0	296.0	77.0	64.0	0.0	False			@Rellyk7
0.0	0.0	1.0	0.0	"Uu cipta kerja
#uuciptakerja https://t.co/XaQ6r8L965"	2021-03-10 13:26:17	in		2.0	1.0		Rellyk	anda	370.0	296.0	77.0	64.0	0.0	False			@Rellyk7
0.0	0.0	1.0	0.0	UU Cipta Kerja Indonesia Maju #OmnibusLaw https://t.co/yJKNQVExZf	2021-03-10 13:23:35	in		3.0	0.0		Andre	Selalu Ada Jalan Menunju Kesuksesan Dunia Akhirat	3182.0	3643.0	24.0	31.0	0.0	False			@Andre45619081
0.0	0.0	1.0	0.0	Dukung Cipta Kerja untuk kesejahteraan Pekerja https://t.co/rrt9uQJEgM	2021-03-10 13:17:07	in		15.0	0.0		Sabang-merauke	busy	268.0	1322.0	214.0	99.0	0.0	False			@SabangMerauke
0.0	0.0	1.0	0.0	"Dukung UU Cipta Kerja 
#ciptakerja https://t.co/WCfJXgJbOn"	2021-03-10 13:15:33	in		14.0	0.0		semangagjuang	semangat juang	255.0	1233.0	209.0	81.0	0.0	False			@semangagjuang
0.0	0.0	1.0	0.0	"UU Cipta Kerja jaga Sumber daya Kelautan 
#ciptakerja https://t.co/TXujUDIX5e"	2021-03-10 13:14:19	in		14.0	0.0		Pembela Bangsa	pembela bangsa	266.0	1308.0	253.0	141.0	0.0	False			@PembelaBangsa6
0.0	0.0	1.0	0.0	"UU Cipta Kerja mendorong pengembangan Industri Halal 
#uuciptakerja https://t.co/odW7aYiHFi"	2021-03-10 13:13:02	in		13.0	0.0		Ludya	bersatu	385.0	1538.0	284.0	121.0	0.0	False			@Ludya73676697
0.0	0.0	1.0	0.0	Pemerintah kini justru mengesahkan 49 Peraturan Pelaksana UU Cipta Kerja, yang terdiri dari 45 Peraturan Pemerintah dan 4 Peraturan Presiden. https://t.co/xlFSLhnMxi	2021-03-10 13:12:37	in		2.0	1.0	@BEMUI_Official	BEM UI	Akun resmi Badan Eksekutif Mahasiswa Universitas Indonesia	27209.0	73.0	146.0	67272.0	135.0	False			@BEMUI_Official
0.0	0.0	1.0	0.0	"UU Cipta Kerja mampu mempermudah usaha 
#uuciptakerja https://t.co/n5ygh7mQtp"	2021-03-10 13:11:37	in		14.0	0.0		Febby 69	cari serius	266.0	1395.0	232.0	77.0	0.0	False			@69Febby
0.0	0.0	1.0	0.0	Prime Time Talk: Ahli Fungsi Sawah Pasca UU Cipta Kerja https://t.co/Icmbiyhykx https://t.co/7PjaRjCYzc	2021-03-10 13:11:36	in		0.0	0.0		Ahmad Nor Maulana Af	Official Account 💯% New's Everyday 📰 Truck & HeavyEquipment🚛 https://t.co/Cq3gxJa9Jy	491256.0	191.0	44.0	3420.0	5.0	False			@AhmadNorMaulana
0.0	0.0	1.0	0.0	Pada tanggal 2 November 2020, Presiden Jokowi telah mengesahkan produk hukum yang sangat kontroversial, yaitu Undang-Undang Nomor 11 Tahun 2020 tentang Cipta Kerja. https://t.co/9jNJT44Z2P	2021-03-10 13:11:36	in		1.0	1.0	@BEMUI_Official	BEM UI	Akun resmi Badan Eksekutif Mahasiswa Universitas Indonesia	27209.0	73.0	146.0	67272.0	135.0	False			@BEMUI_Official
0.0	0.0	1.0	0.0	PP TURUNAN OMNIBUS LAW CIPTA KERJA: AMBURADUL SISTEM HUKUM INDONESIA https://t.co/teFG61jEZP	2021-03-10 13:10:51	in		23.0	7.0		BEM UI	Akun resmi Badan Eksekutif Mahasiswa Universitas Indonesia	27209.0	73.0	146.0	67272.0	135.0	False			@BEMUI_Official
0.0	0.0	1.0	0.0	"Melalui UU Cipta Kerja UMKM dan Koperasi dipermudah 
#uuciptakerja https://t.co/gGkOfsNUYJ"	2021-03-10 13:09:13	in		14.0	0.0		Gesya	maju tak gentar	1018.0	2011.0	232.0	77.0	0.0	False			@Gesya16473724
0.0	0.0	1.0	0.0	UU Cipta Kerja lindungi pekerja lokal #indonesiamaju #uuciptakerja https://t.co/t4mhXCa5sU	2021-03-10 12:41:23	in		0.0	0.0		Topik Ismail	Nothing here	177.0	3.0	4.0	1.0	0.0	False			@TopikIs97501177
0.0	0.0	1.0	0.0	UU Cipta Kerja lindungi pekerja lokal #indonesiamaju #uuciptakerja https://t.co/Zhb3EiVfwV	2021-03-10 12:41:18	in		0.0	0.0		abisima	Hello world	149.0	0.0	1.0	3.0	0.0	False			@abisima2
0.0	0.0	1.0	0.0	UU Cipta Kerja lindungi pekerja lokal #indonesiamaju #uuciptakerja https://t.co/VwRkvXWJQq	2021-03-10 12:41:12	in		0.0	0.0		Abang Fadil	Lorem ipsum sit dolor amet	188.0	2.0	3.0	3.0	0.0	False			@AbangFadil12
0.0	0.0	1.0	0.0	UU Cipta Kerja lindungi ekosistem alam #indonesiamaju #uuciptakerja https://t.co/nTOKkVOfu2	2021-03-10 12:40:56	in		0.0	0.0		Topik Ismail	Nothing here	177.0	3.0	4.0	1.0	0.0	False			@TopikIs97501177
0.0	0.0	1.0	0.0	UU Cipta Kerja lindungi ekosistem alam #indonesiamaju #uuciptakerja https://t.co/aPwxIHDkVf	2021-03-10 12:40:51	in		0.0	0.0		abisima	Hello world	149.0	0.0	1.0	3.0	0.0	False			@abisima2
0.0	0.0	1.0	0.0	UU Cipta Kerja lindungi ekosistem alam #indonesiamaju #uuciptakerja https://t.co/55dFawUyqL	2021-03-10 12:40:46	in		0.0	0.0		Abang Fadil	Lorem ipsum sit dolor amet	188.0	2.0	3.0	3.0	0.0	False			@AbangFadil12
0.0	0.0	1.0	0.0	Ini alasan mengapa UU Cipta Kerja dibutuhkan https://t.co/uwDDUqqYdZ	2021-03-10 12:38:24	in		0.0	0.0		Jalaludin Nasib	Bismillah	21.0	16.0	6.0	0.0	0.0	False			@JalaludinNasib
0.0	0.0	1.0	0.0	UU Cipta Kerja kurangi pengangguran https://t.co/NOaNQyPO2W	2021-03-10 12:37:08	in		0.0	0.0		Jalaludin Nasib	Bismillah	21.0	16.0	6.0	0.0	0.0	False			@JalaludinNasib
0.0	0.0	1.0	0.0	UU Cipta Kerja lindungi ekosistem alam #indonesiamaju #uuciptakerja https://t.co/XpGSG3hOco	2021-03-10 12:36:27	in		0.0	0.0		Kusumawardhana		149.0	0.0	3.0	2.0	0.0	False			@Kusumaw47904548
0.0	0.0	1.0	0.0	UU Cipta Kerja lindungi pekerja lokal #indonesiamaju #uuciptakerja https://t.co/eAxJdpIpK3	2021-03-10 12:36:11	in		0.0	0.0		Kusumawardhana		149.0	0.0	3.0	2.0	0.0	False			@Kusumaw47904548
0.0	0.0	1.0	0.0	UU Cipta Kerja meningkatkan daya saing industri nasional di tingkat global https://t.co/4FxKvMXxio	2021-03-10 12:35:45	in		0.0	0.0		Jalaludin Nasib	Bismillah	21.0	16.0	6.0	0.0	0.0	False			@JalaludinNasib
0.0	0.0	1.0	0.0	Bersama Dukung UU Cipta Kerja untuk berantas kemiskinan https://t.co/PPG2cbdcWo	2021-03-10 12:35:03	in		0.0	0.0		Jalaludin Nasib	Bismillah	21.0	16.0	6.0	0.0	0.0	False			@JalaludinNasib
0.0	0.0	1.0	0.0	UU Cipta kerja adalah Inovasi untuk kemajuan negeri #omnibuslaw https://t.co/BL1DX6LF6I	2021-03-10 12:34:06	in		0.0	0.0		Jalaludin Nasib	Bismillah	21.0	16.0	6.0	0.0	0.0	False			@JalaludinNasib
0.146	0.0	0.854	0.4404	@anissabayu88 Hak cipta kerja kali mbak.... Kek undang2. 🤣	2021-03-10 12:01:38	in		1.0	0.0	@anissabayu88	Clean_Clear_Green	Jadi orang penting baik, tp jd orang baik lebih penting.	7673.0	12254.0	1519.0	591.0	0.0	False			@Vokal_Konsonan
0.0	0.0	1.0	0.0	uu cipta kerja payung hukum pasca pandemi https://t.co/amFvMqB1T2	2021-03-10 11:56:04	in		3.0	0.0		dendangfabanyo	apa kabar teman-teman	18.0	67.0	27.0	17.0	0.0	False			@dendangfabanyo
0.0	0.0	1.0	0.0	pangakas birokrasi dengan uu cipta kerja https://t.co/WlMllKxZK3	2021-03-10 11:55:34	in		3.0	0.0		dendangfabanyo	apa kabar teman-teman	18.0	67.0	27.0	17.0	0.0	False			@dendangfabanyo
0.0	0.0	1.0	0.0	jaminan perlindungan pekerja ter-phk dengan uu cipta kerja https://t.co/1dZkfWNepu	2021-03-10 11:55:10	in		3.0	0.0		dendangfabanyo	apa kabar teman-teman	18.0	67.0	27.0	17.0	0.0	False			@dendangfabanyo
0.185	0.0	0.815	0.6124	Ketentuan Larangan Praktek Monopoli dan Persaingan Usaha Tidak Sehat Pasca UU Cipta Kerja (Omnibus Law) https://t.co/0JNVerN8sF	2021-03-10 11:45:39	in		3.0	0.0		𝕐𝕒𝕟 ℍ𝕒𝕣𝕒𝕙𝕒𝕡 (𝐘 𝐀 𝐇)	Like or/and Retweet doesn’t mean agree | personal tweet	40214.0	41987.0	1373.0	9208.0	6.0	False			@YanHarahap
0.0	0.0	1.0	0.0	"Bersama UU Cipta kerja untuk mensejahterakan para pekerja dan buruh menjadi lebih baik
#uuciptakerja https://t.co/hS1apGimEb"	2021-03-10 11:37:24	in		1.0	0.0		Cika	NKRI	504.0	723.0	2296.0	1094.0	0.0	False			@Cika10307642
0.0	0.0	1.0	0.0	Melalui UU Cipta Kerja dan aturan pelaksananya, pemerintah telah memberikan kemudahan bagi pengusaha mikro dan kecil untuk mendirikan Perseroan Terbatas (“PT”). Apa sajakah itu? #KlinikHukumonline #Hukumonline #BikinMelekHukum #BiarMakinPaham https://t.co/HhmNxm8ONW	2021-03-10 11:30:00	in		17.0	3.0		Klinik Hukumonline	#Youtube - https://t.co/gbEh1SrmOJ | #Podcast - https://t.co/AsbiaZ9jUs | Rules #Klinikmenfess - https://t.co/d9hDgKPP8B	101807.0	189.0	199.0	127649.0	519.0	False			@klinikhukum
0.0	0.0	1.0	0.0	"Tabik Pun #SobATR/BPN, Rabu 10 Maret 2021, Rapat Koordinasi Percepatan Penyelesaian Sertipikasi Ineligible Jalan Tol Trans Sumatera dan Sosialisasi Undang-Undang Cipta Kerja (UUCK) terkait isu Pertanahan, bertempat di Aula Kanwil BPN Provinsi Lampung.

https://t.co/zIcXCSws5Y"	2021-03-10 11:00:01	in		0.0	0.0		KanwilBPNLampung	Akun Resmi Kantor Wilayah ATR/BPN Provinsi Lampung	2190.0	692.0	138.0	910.0	5.0	False			@atr_bpn_lampung
0.0	0.0	1.0	0.0	Pemerintah melalui UU Cipta Kerja memberikan kemudahan bagi usaha mikro dan kecil dalam hal pembayaran upah. Bagaimana ketentuannya? #KlinikHukumonline #Hukumonline #BikinMelekHukum #BiarMakinPaham https://t.co/p5mpsM0leR	2021-03-10 11:00:01	in		1.0	0.0		Klinik Hukumonline	#Youtube - https://t.co/gbEh1SrmOJ | #Podcast - https://t.co/AsbiaZ9jUs | Rules #Klinikmenfess - https://t.co/d9hDgKPP8B	101807.0	189.0	199.0	127649.0	519.0	False			@klinikhukum
0.117	0.054	0.829	0.5423	Diskusi pendalam yang dilakukan TePi Indonesia dan KN-LWF terhadap UU Cipta Kerja dan dua peraturan turunan yang mengatur bangunan dan tanah. https://t.co/Czy0k2vu2F	2021-03-10 10:58:53	in		1.0	0.0		Beril Huliselan	Every day is a new opportunity. You can build on yesterday's success or put its failures behind and start over again. That's the way life is... (Bob Feller).	4736.0	556.0	530.0	439.0	2.0	False			@berilhuliselan
